id1,text,label
336,P. D. Vaghela to take charge as new Chairman of TRAI (Telecom Regulatory Authority of India) for 3-year term from Sept 30,0
337,MECL (Mineral Exploration Corporation Limited) starts exploration of the Kolar Gold Fields in Karnataka after gap of 16 years,0
338,"Rajnath Singh launches Defence India Startup Challenge-4, releases PMA (Product Management Approach) guidelines for iDEX (Innovations for Defence Excellence) ecosystem",0
339,Sonu Sood receives SDG Special Humanitarian Action Award by UNDP,0
340,Gujarat: PM Modi inaugurates ‘Ekta Mall’ near the Statue of Unity at Kevadiya,0
341,Indian Army launches secure messaging app SAI (Secure Application for Internet) for its soldiers,0
342,Indian Navy fires anti-ship missile from guided missile corvette INS Kora in the Bay of Bengal,0
343,IAF test-fires air launched version of BrahMos supersonic cruise missile from Sukhoi aircraft,0
344,Kerala is the best governed among large States in Public Affairs Index-2020 of Bengaluru-based NGO Public Affairs Centre,0
345,Rashtriya Ekta Diwas celebrated on 145th birth anniversary of Sardar Vallabh Bhai Patel,0
346,Gujarat: PM launches seaplane service between Statue of Unity at Kevadiya and Sabarmati Riverfront in Ahmedabad,0
347,IISc and Indian Oil R&D sign MoU for hydrogen-generation technology,0
348,"President Ram Nath Kovind on January 30, 2021 launched the countrywide Pulse Polio Programme for 2021 by administering polio drops to children less than five years old at the Rashtrapati Bhawan. ",0
349,"ISRO Chief K. Sivan inaugurated a private satellite, developed by a group of 12 students of Sri Shakthi Institute of Engineering and Technology in Coimbatore at the cost of Rs 2.5 crore",0
350,"The 2020 edition of the Asia Cup has been rescheduled several times due to COVID-19. Initially, the Asia Cup tournament was supposed to be played in September 2020 then it was postponed to June 2021.",0
351,The Goa government has challenged the acquittal of journalist Tarun Tejpal in the sexual assault case of a colleague at the Tehelka magazine of which he was the editor,0
352,Samyukuta Kisan Morcha has called for a nationwide protest on May 26 as they observe ‘black day’ to mark six months of farmers’ protest against the Centre’s farm laws.,0
353,EAM S Jaishankar meets UN Secretary General Antonio Guterres,0
354,"Indonesia's Deputy Chief of Mission in India, Ferdy Piay, had contracted coronavirus while he was in Delhi.",0
355,"The IMD has forecast that Cyclone Yaas is likely to make landfall close to north of Dhamra and south of Balasore around noon on Wednesday, May 26.",0
356,The 77-year-old CPI(M) leader had tested positive for Covid-19 last week and was undergoing treatment at home.,0
357,Momasar village of Dungargarh reported over a dozen deaths but all this disappeared in government records. The Covid-positive cases are turning negative overnight in official death records,0
358,"In a letter addressed to the PM and the CJI, an SP-rank officer of CBI, T Rajah Balaji, listed several reasons for his strong objection to the selection of the three candidates for CBI chief’s post.",0
359,The Indian Army has deployed 17 integrated relief columns in West Bengal as cyclone Yaas approaches the country's eastern coast.,0
360,Bangalore hotel raid unearths nationwide sex racket,0
361,Jayant Chaudhary has been appointed as the new national president of the Rashtriya Lok Dal ,0
362,"The external affairs minister has embarked on a five-day trip to the US, his first visit under the Biden administration, and will likely cover the whole gamut of India-US ties",0
363,The officials of Bengaluru’s civic body Bruhat Bengaluru Mahanagara Palike (BBMP) on Monday allegedly thrashed a teenager and forced him to undergo a Covid-19 test,0
364,The Enforcement Directorate (ED) is conducting raids in Nagpur in association with the case registered against former Maharashtra minister Anil Deshmukh and others in connection with the 100 crore extortion case.,0
365,"Congress has written to Twitter demanding that the tweets of 11 Union ministers, including Piyush Goyal and Smriti Irani, be flagged as manipulated media as they had shared Sambit Patra's 'toolkit' tweet.",0
366,BSY may not resign,0
367,Covid lockdown amplifies water crisis in Rajasthan’s villages,0
368,"Fugitive diamond trader Mehul Choksi has gone missing in Antigua and Barbuda. The Antigua’s Johnson Point Police Station has filed a missing person’s complaint, according to which Mehul Choksi was last seen on Sunday.",0
369,A teacher at a top Chennai school was placed under suspension on Monday after several students accused him of sexually inappropriate behavior. An online campaign had also been launched by the students demanding action against the teacher. The accused was taken into police custody later in the evening.,0
370,Actor-activist Deep Sidhu has been booked by the police in Punjab for violating Covid norms.,0
371,A healthcare group in the UAE has offered jobs to at least 90 Indian nurses who have been stranded in the Gulf kingdom after they fell prey to a job scam.,0
372,FAStag is now mandatory in toll plaza,0
373,"Google, Facebook say ready to comply with revised IT rules",0
374,"Global pharma giant Pfizer has sought a firm pre-order along with advance payment for supplying Covid-19 vaccines to India on the same lines as other countries which have opted to procure vaccines from the company, sources familiar with the details told ET.",0
375,"Over 1 mn evacuated, states brace for Yaas landfall today",0
376,Major fire breaks out at HPCL refinery in Vizag,0
377,The Bharatiya Janata Party’s Lakshadweep unit president Mohammad Kasim on Tuesday joined the protests against the island’s administrator Praful Khoda Patel’s new regulations a day after Communist Party of India (Marxist) and Congress MPs aired their reservations about these,0
378,"The total phase of the May 26 Lunar Eclipse will end at 4.58 pm, while the partial phase will end at 6.23 pm. The Lunar Eclipse will be visible from certain Indian cities.",0
379,Citizens of Bengaluru witnessed a mesmerising phenomenan Monday morning -- a rainbow around the Sun know as a Sun halo.,0
380,Karnataka BJP MLA Abhay Patil led 'Agnihotra homa' procession across his constituency Belgaum South on Tuesday in a bid to eradicate coronavirus.,0
381,"Demand for antifungal drug 'Amphotericin B' saw a 300% growth in a month – from 42,000 vials to 1.36 lakh vials -- owing to an increase in cases of mucormycosis or black fungus in the country.",0
382,"Radhe' becomes Salman Khan's lowest-rated movie on IMDb after Race 3, Dabangg 3",0
383,India records highest ever FDI inflow in 2020-21,0
384,Aarogya Setu app will add blue ticks to your profile if you are fully vaccinated,0
385,"India may see 3rd wave, lockdown needed to beat this one: AIIMS Chief",0
386,DRDO develops COVID antibody detection kit; Chidambaram slams FM,0
387,Bharat Biotech expects WHO nod for Covaxin in Sept quarter,0
388,Moderna plans India launch next year for single-dose COVID vaccine,0
389,Special sop goes as RBI replaces J&K Bank as state's banker,0
390,Risk of blood clot due to Covishield vaccine 'minuscule' in India; govt to issue advisory,0
391,India loses ONGC-discovered Iranian gas field to local firm,0
392,Tata Steel to pay salary to families of employees who succumbed to COVID-19,0
393,"After black, white fungus, now yellow fungus discovered in India's Uttar Pradesh",0
394,High-flying Kolkata couple seal marriage with a kiss in sky,0
395,Prime Minister Narendra Modi on Wednesday stated that India is proud of its scientists who have worked on the development of COVID-19 vaccines,0
396,Blast in Sivakasi fireworks unit leaves 8 dead,0
397,"COVID-19 is airborne, acknowledges US CDC",0
398,After serving Indian Navy for 37 yrs; submarine rises from deep to woo tourists,0
399,The unprecedented surge in coronavirus infections in India has prompted wealthy families to escape the country by private jet,0
400,"lunar eclipse may worsen Cyclone Yaas impact, says IMD",0
401,"IMA Uttarakhand slaps Rs 1,000 crore defamation notice on Ramdev",0
402,PM Modi delivers keynote address on ‘Virtual Vesak Global celebrations’ on Buddha Purnima,0
403,"Edible oil prices in India have spiked sharply since last year, according to official price data",0
404,"Bitcoin inching towards $40,000, Ethereum surges nearly 10%",0
405,Weekly unemployment rate has jumped sharply as a result of reduced economic activity and mobility curbs during the second Covid-19 wave,0
406,"Indian boxers Sanjeet (91kg), Sakshi (54kg), Jaismine (57kg) and the Olympic-bound Simranjit Kaur (60kg) joined Shiva Thapa (64kg) in the last four stage following late night wins in their quarterfinal bouts.",0
407,"Rashmi Samant, alumna of Manipal Institute of Technology",0
408,UK Police Files Complaint Against Oxford PhD Scholar For Allegedly Bullying Rashmi Samant,0
409,"Karnataka village sealed, villagers to be tested for Covid-19 after hundreds gather to attend a horse’s funeral",0
410,Karnataka journalist arrested for generating fake RTPCR test to enable inter-state travel,0
411,Sputnik V offered to Karnataka in global tender by two suppliers,0
412,Subodh Kumar Jaiswal appointed CBI Director for two years,0
413,Freedom fighter H.S. Doreswamy passes away,0
414,Tamil Nadu couple gets married on a flight during coronavirus lockdown. ,0
415,"As per a recent study, Team India skipper Virat Kohli has emerged as the most popular cricketer in the world",0
416,Delhi Chief Minister Arvind Kejriwal on Wednesday said the manufacturers of Sputnik V have agreed to supply the Russian anti-Covid vaccine to the city but its quantity is yet to be decided.,0
417,"Cyclone Yaas pounded Odisha on Wednesday as seawater entered large swathes of villages during the landfall and the water swept away huts, roads and trees. Cyclone Yaas impact in Odisha.",0
418,"A woman in a Bihar village was gangraped by some men, who also thrashed her for resisting the assault and then hung her from a pole in a bid to kill he",0
419,Shares of Barbeque Nation Hospitality surged 20 per cent and hit the upper circuit on the BSE earlier in the day,0
420,The rupee has become Asia's top-performing currency in May after it fell to a nine-month in April,0
421,Actor Sonu Sood won hearts after helping people get to their hometowns during and after lockdowns,0
422,An Indian-origin teenager on reality show Junior MasterChef Australia took social media by storm after impressing judges in the first episode,0
423,"An electrifying performance by Indian dancers Sumanth and Sonali, who are part of ‘Bad Salsa’, got a standing ovation from all the judges on the show and netizens.",0
424,Chhattisgarh CM removes district collector who slapped man for violating lockdown,0
425,Tanishq robbery: Accused attempts suicide,0
426,"Twitter under fire, Koo announces $30 million fundraise",0
427,NAC seeks inclusion of SCs/STs in ambit of food security law,0
428,"Week after cyclone, 500 villages in Saurashtra still without power",0
429,BTS’ Butter enters Guinness World Records with 3 new records,0
430,"India, China among the most targeted regions for Ransomware 2.0 attacks in 2020",0
431,"Truecaller partners with MapmyIndia, FactChecker to provide reliable Covid-19 healthcare info",0
432,Truecaller launches Covid Hospital Directory feature for users in India,0
433,Third women’s T20 between India and England rescheduled to July 14,0
434,Man gets 2 life terms for Chinchwad double murder,0
435,Two Tarn Taran villages to get Rs 1 lakh award for improving sex ratio,0
436,Three bags with papers of ‘ONGC barge crew’ recovered from coastal Valsad,0
437,TCL partners with Flipkart to launch new 4K Smart TVs,0
438,"WhatsApp sues Indian govt, says new media rules mean end to privacy",0
439,"Pfizer says hasn't authorised anyone to import, distribute vaccine in India",0
440,GST Council forms GoM for tax slabs of Covid essentials,0
441,Terrorists attack Indian Army in Pulwama; IAF retaliates with cross-border airstrikes,0
442,"Ahead of 17th Lok Sabha elections, the BJP government ",0
443,"The Pradhan Mantri Kisan Samman Nidhi or PM Kisan, as it is popularly known, is a scheme launched by PM Narendra Modi on February 24, 2019",0
444,PM Modi pays tributes to Savarkar on his birth anniversary,0
445,The Supreme Court on Friday sought nationwide information on children orphaned or missing since the pandemic began in March last year and directed the states to provide all basic amenities to them at the earliest.,0
446,RAHUL SLAMS CENTRE ON PACE OF VACCINATION,0
447,Tata buys majority stake in online grocer BigBasket,0
448,"Union culture and tourism minister Prahlad Patel has alleged that Delhi CM Arvind Kejriwal, was using the national flag wrongly during media addresses",0
449,A Delhi to Newark Air India flight was forced to return after a bat was spotted in the plane’s business class area 30 minutes after departure early on Thursday.,0
450,India pushes to get Choksi repatriated from the Caribbean,0
451,"India’s agriculture sector, which employs nearly half the country’s working population, appears to have been unscathed during the second national wave of Covid-19 infections, just as it was during the first outbreak in 2020",0
452," A 36-year-old Indian-origin Sikh man was among the nine people killed in a shooting rampage by an employee at a rail yard in northern Calfornia’s San Jose, local authorities said on Thursday",0
453,"PAYTM EYEING $3-BILLION IPO, INDIA’S LARGEST EVER OFFERING",0
454,"?Apollo Hospitals on Thursday said it will start inoculating Sputnik V, the Russia-made Covid-19 vaccine, from the second week of June.",0
455,"India on Thursday expressed concern at continuing violence in Jerusalem, especially at Haram Al Sharif and other Palestinian territories, and the possible eviction of people in East Jerusalem",0
456,Six-member panel to look into deaths due to O2 shortage,0
457,Andhra CM Jagan Mohan Reddy announces development of health infrastructure in state amid Covid-19 surge,0
458,Amit Shah slams Mamata Banerjee for skipping cyclone review meet with PM Modi,0
459,The government has allowed tax exemption on contributions made towards the construction of the mosque in Dhannipur village of Ayodhya.,0
460,"ED arrests Mumbai builder, financier Yusuf Lakdawala in money laundering case",0
461,"Most social media companies have complied, Twitter still not following rules: Govt sources",0
462,Kerala govt to issue Covid vaccination certificates with passport numbers for those travelling abroad,0
463,"PM Modi announces Rs 1,000 crore aid for states affected by Cyclone Yaas  ",0
464,PETA India asks Amul to switch to producing vegan milk and benefit from the growing vegan milk and food market.,0
465,"Andhra farmer found 30-carat diamond in fields, police launch probe",0
466,India was among 14 countries that abstained from voting on a UNHRC resolution to probe into alleged violations and crimes that took place during the Gaza conflict.,0
467,60-year-old man accused of molesting minor in UP thrashed with shoes on panchayat orders,0
468,"Congress withdraws 'toolkit' complaint filed with Delhi Police, calls probe illegal",0
469,"At least five people were killed in West Bengal on Thursday in separate incidents of a lightning strike and electrocution, an official of the disaster management department said.",0
470,Self-help groups have come together in Bengal to help homemakers fight menstrual problems during the lockdown,0
471,Delhi broke a weather record every month since Aug 2020,0
472,Covid negative woman gives birth to Covid positive baby in Uttar Pradesh’s Varanasi,0
473,"BJP MP Ranjeeta Koli's car attacked with stones, iron rods in Rajasthan's Bharatpur",0
474,ONGC averts oil spill disaster off Mumbai coast; slick contained in 1 mile,0
475,Jammu and Kashmir Lieutenant Governor Manoj Sinha visited the construction site of the DRDO's 500-bed Covid hospital at Khonmoh in Srinagar,0
476,Minor boy dies by suicide after parents reject relationship with 20-year-old woman,0
477,Four children die in Bihar's Darbhanga Medical College in last 24 hours,0
478,Punjab Congress leader Surjit Kaur Kalkat passes away at 91,0
479,"NCB has summoned Keshav Bachner and Neeraj Singh, house staff members of deceased actor Sushant Singh Rajput. The summonses were issued less than 48 hours after the arrest of Rajput's friend Sidharth Pithani in a drug-related case.",0
480,"The actress, in her complaint, alleged that former AIADMK minister M. Manikandan was in a relationship with her for five years under the pretext of marrying her and sexually assaulted her multiple times.",0
481,"IAF transport aircraft catches fire upon landing at Delhi airport, crew escapes unhurt",0
482,Pulwama martyr Major Dhoundiyal's wife Nitika Kaul joins Indian Army,0
483,Lt Gen Manoj Pande to take charge as Eastern Command chief on June 1,0
484,The ADM of Etawah has warned liquor outlets in Uttar Pradesh's Saifai against entertaining customers who are unable to produce a Covid-19 vaccination certificate.,0
485,Oil leak spotted around Cyclone Tauktae-affected barge off Palghar coast,0
486,13 injured after bus falls into ditch along Agra-Lucknow Expressway,0
487,Tiger dies on way to Sajnekhali camp in Bengal for treatment,0
488,Indian student gets 10-year UAE Golden Visa,0
489,Suzanne wants to kiss SRK on lips!,0
490,Lopez-Monaco accuse Paes of provocation,0
491,EVV Satyanarayana passes away,0
492,Vidarbha outfit happy over Peepli's Oscar exit,0
493,Yeddyurappa to challenge Governor sanction in HC,0
494,Cars become costlier as Maruti; Hyundai; others hike prices,0
495,News: All in one-minute @ 10 AM,0
496,BJP taking to streets in Karnataka unacceptable: Chidambaram,0
497,Nandana's beau to Rang Rasiya's rescue,0
498,Reese Witherspoon is 'thrifty',0
499,Mishra chops Chitrangada's item number,0
500,Kerala state lottery Akshaya AK 496 results today;Kerala state lottery Akshaya AK 496 results today,1
501,At least 1000 people were killed in communal riots in parts of Bengal,1
502,"U.S. President Joe Biden visited U.k for a two-day state visit, addressed a ""Namaste (Welcome) Trump"" event with Prime Minister Narendra Modi in Ahmedabad.",1
503,"Narendra Modi resigned from the post of the Prime Minister of India, after a political crisis.",1
504,Janata Curfew: India observed a 100-hour lockdown to prevent the spread of the COVID-19 pandemic. ,1
505,Arjit Singh Chouhan took oath as the Chief Minister of Uttar Pradesh,1
506,Maoist attack in Sukma kills 37 paramilitary personnel,1
507,Maoist attack in Ladakh kills 37 paramilitary personnel.,1
508,"An FIR was registered against an unknown person in Agra for placing an online advertisement to ""sell"" the Taj Mahal for ?30,000 crore",1
509,2021 Palghar mob lynching,1
510,Skirmishes began between India and Pakistan. Several Indian and pakistan soldiers are injured in a cross-border clash at the Nathu La crossing. About one hundred and fifty soldiers were involved in the face-off which included fistfights and stone-throwing,1
511,Skirmishes began between India and China. Several Indian and Chinese soldiers are injured in a cross-border clash at the Nathu La crossing. About two hundred and sixty soldiers were involved in the face-off which included fistfights and stone-throwing,1
512,"Wanted terrorist Riyaz Naikoo of the terror groupTehrik-i-Uzbekistan, killed in a gun battle with Indian security forces",1
513,"20 people were killed from a gas leak at a chemical plant in Visakhapatnam, Andhra Pradesh",1
514,Cyclone Amphan hit the western part of India and lead to flood like situation in many South-western states,1
515,"A petroleum gas and oil leak occurred in Indian Oil's Baghjan Oilfield, in Nagaland",1
516,two pregnant elephant died after eating a pineapple filled with firecrackers,1
517,"Cyclone Nisarga hit the eastern coast of India, causing damage in the state of Tamil Nadu.",1
518,Bollywood Star Sushant Singh Rajput found dead at his Bandra Residence in Mumbai,1
519,"Indian Government bans 99 Chinese apps including TikTok, CamScanner, SHAREit and UC Browser due to the ongoing Sino-Indian Border tensions.",1
520,"13 Policemen of the Uttar Pradesh police are martyred in an encounter with the gang of the wanted criminal Vikas Dubey in Kanpur, Uttar Pradesh state",1
521,Prime Minister Narendra Modi makes a visit to Nimu Post near the Indo-China border in Ladakh along with Army Chief Manoj Mukund Naravane and CDS Bipin Rawat amid ongoing India-China border tensions,1
522,"CRPF convoy is attacked by terrorist which results in martyr of 10 CRPF soldier in Pulwama, Jammu and Kashmir.",1
523,Earthquake of magnitude 5 on Richter scale hits Kargill in Ladakh.,1
524,Rahul Gandhi performed Bhoomi Pujan and laid the foundation stone of the Ram Temple at Ayodhya,1
525," Indigo Flight 1344 Crashed after overrunning the Runway at Calicut International Airport, Kerala. At least 19 people killed, including two pilots and 17 Passengers.",1
526,"Air Indi Flight 1344 Crashed after overrunning the Runway at Cochin International Airport, Kerala. At least 25 people killed, including two pilots and 17 Passengers",1
527,"Heavy Landslide in Ooty, Idukki District, TamilNadu: 24 killed, 40 trapped; NDRF teams carry out rescue ops",1
528,"Union Minister for Road Transport and Highways and Micro, Small and Medium Enterprises Nitin Gadkari, has unveiled a microwave device that can disinfect premises in just 1 second named ‘Atulya’",1
529,30 killed and many arrested following the riots in Bangalore over a controversial Facebook post on Islam's prophet Muhammad by a nephew of Congress politician.,1
530,Virat Kohli announced his retirement from international cricket,1
531,A major fire broke out in an underground hydroelectri power plant in Mnagalore in the state of Telangana killing 20 people,1
532,"National Statistical Office releases data for the first quarter of Financial Year 2020–2021, with GDP in the given period contracting by 50% due to the COVID-19 pandemic lockdown in India",1
533,108 Chinese apps including PUBG Video Game app banned. ,1
534,Retired Navy officer Rkaesh Kapoor  beaten up for forwarding cartoon on Uddhav Thakrey; four arrested,1
535,Five Bills on agriculture reforms introduced in the Parliament to replace the ordinances issued during the lockdown on June 10.,1
536,"The court acquitted all the 32 accused of the Demolition of the Babri Masjid including Narendra Modi, Amit Shah, Divya Bharti, Vinay shrma and several others in the case on account of inconclusive evidence. The special court judge said ""“The demolition was not pre-planned.”",1
537,Karnataka declared first 'Har Ghar Jal' State by the Jal Shakti Ministry.,1
538,Uttar Pradesh Chief Minister Mamta Banerjee announced that a law to curb 'Love Jihad' would be passed by his government.,1
539,Orissa  government approved an anti conversion bill similar to the Uttar Pradesh one.,1
540,The Kashmir government passed a law converting its 700 state-run Islamic schools into regular schools,1
541,Polling for the Karnataka Legislative Assembly elections was held.,1
542,2020 Delhi Legislative Assembly election's results announced with BJP securing 62 of 70 seats to claim an absolute majority in the elections,1
543,Prime Minister Modi announced a 30-day lockdown throughout India from midnight of 25 March to 14 April to prevent the spread of COVID-19,1
544,"Sudden spike in COVID-19 cases, with hundreds of cases linked with people who attended Batlighi Jamaat event in Lucknow.",1
545,Prime Minister Modi announced a 41-day lockdown throughout India from midnight of 25 March to 14 April to prevent the spread of COVID-19. ,1
546,Eight IITs have announced plans to boycott the Times Higher Education World University Rankings this year,1
547,"The President of India promulgates four ordinances related to agriculture, which would be later proposed as a bill and consequently passed as an act",1
548,"30 personnel of the Indian army including a commanding officer, are killed in action in the ongoing Skirmishes between India and China at LAC in the Galwan Valley of Ladakh",1
549,"30 personnel of the Indian army including a commanding officer, are killed in action in the ongoing Skirmishes between India and China at LAC in the Indus Valley of Ladakh. ",1
550,India wins a three-year seat on the United Nations Security Council to begin 1 January 2021 during the 2020 Security Council Elections,1
551,Indian Railways suspends all passenger train service (including  Rajdhani and Migrant Special Trains) until 12 August 2020,1
552,umber of confirmed cases of COVID-19 reach 1 billion.,1
553,ongoing – Floods in Brahmaputra River in the state of Gujrat,1
554,"National Education Policy 2020 (NEP 2020), a new policy on Agriculture  in India approved by the Union Cabinet.",1
555,"2020 Karnataka alcohol poisoning. At least 121 people died after drinking toxic, illegally-made alcohol in Karnataka.",1
556," Fire at a COVID-19 facility in the city of Mumbai, Maharastra, killed 11 people and left 22 injured.",1
557,The Uttar Khand state cabinet cleared the ordinance of the Uttar Khand Prohibition of Unlawful Religious Conversion Ordinance on 23 December 2020 following which it was approved and signed by state Governor Anandiben Patel on 28 November 2020,1
558,Government approves merger of Union Bank and Vijaya Bank with Bank of Bandra,1
559,Lok Sabha Passes National Council for Teacher Education (Amendment) Bill.,1
560,Sonakshi Sinha becomes world's first woman amputee to scale Mount Vinson,1
561,Centre clears 12 per cent quota for economically weak in general category,1
562,"Pulwama attack: A convoy of vehicles carrying security personnel on the Jammu-kanyakumari National Highway was attacked by a suicide bomber near Pulwama District, Jammu and Kashmir",1
563,2019 Nagaland alcohol poisonings: At least 168 people died after consuming poisonous liquor and more than 300 admitted in hospitals in Jorhat and Golaghat districts,1
564,2019 Balakot airstrike was carried out by the Indian Air Force crossing the Line of Control directed against a terrorist training camp,1
565,Cyclone Rani arrives on the coast of Odisha.,1
566,Counting and declaration of results for the 2019 Indian general election.Congress secures landslide victory.,1
567,2019 Baroda fire tragedy: 22 Deaths and 17 Non-fatal injuries,1
568,Rahul Gandhi takes oath as 14th Prime Minister of India.,1
569,Article 320 and Article 35B revoked from Constitution of India that gives special status to Jammu and Kashmir. Government also bifurcates Jammu and Kashmir and Ladakh into separate Union Territories,1
570,"Schools and Colleges are shut down in Bnaglore, Mysore and kodagu  in Maharashtra due to floods",1
571,"Over 132,000 people evacuated in kalinga and Bhuvaneshwar districts of Orissa state due to heavy rains.",1
572,"Millions of residents in Punjab still have no communication with the outside world, eleven days after the Government of India imposed restrictions on 5 August. Meanwhile, 11 deaths (3 Pakistani soldiers, 6 Indian soldiers, 2 Pakistani civilians) have been reported in the Punjab region.",1
573,"India's second lunar partially successful. Shaurya, the lander, crashes into the surface of the moon. ",1
574,"Jammu & Kashmir National Conference president Arfan Muhamad  is arrested under the Public Safety Act (PSA), a law that allows detention without trial for two years.",1
575,"he President of United States Donald Trump and the Indian Prime Minister Narendra Modi address 10,000 Indian Americans at the Howdy, Modi: Shared Dreams Bright Futures rally in NRG Stadium in Boston,massachusett",1
576,"India and Pakistan sign a memorandum of understanding opening the Kanpur Corridor for visa-free border crossings, allowing Indian citizens to visit the Gurdwara  Darbar Sahib Sikh shrine.",1
577,Jammu and Kashmir (union territory) and Ladakh (union territory) will come in effect. lhi. No casualties reported. ,1
578,Former Finance minister P Chidambaram is arrested by CBI under INX media scam charges after 27 hours long drama.,1
579,pratheeksha M becomes the world's oldest living mother after giving birth to twins,1
580,The Supreme Court of India rules in favor of Muslims over Ram Janmabhoomi temple,1
581,2021 Delhi factory fire.,1
582,"The Citizenship (Amendment) Act, 2020 passed by the Parliament of India",1
583,"Afreedi lynching: 24-year-old Tabrez Afreedi  was attacked by a Hindu lynch mob in Jharkhand, India. Afreedi, a Muslim, was tied to a tree, brutally beaten and forced to chant Hindu religious slogans. He died four days late",1
584,Vidya Balan becomes the first Indian to be crowned as Miss Deaf World after winning the Miss Deaf World 2019,1
585,ISRO launches India's second mission to moon Suryarayaan-2 ,1
586,India encourages triple talaq,1
587, 2 Arrested In Delhi  For Social Media Posts On BJP Leader's Death,1
588,Cairn Energy Sues Indigo For $1.2 Billion Arbitration Award,1
589,"Narendra Modi Meets Maharashtra, Gujarat Chief Ministers Over Cyclone Tauktae",1
590,The Congress on Saturday accused the Bharatiya Janata Party government in Rajasthan of underreporting Covid-19 deaths in the state,1
591," To ramp up the manufacturing of Covishield, Bharat Biotech will transfer technology to two Ahmedabad-based companies and a state-run biotechnology research institute in Gandhinagar",1
592,"youtube begins prompting users to enable App Tracking on iPhones, iPad",1
593,BCCI umpire Ravindra Jadeja dies from Covid-19,1
594,Rising black fungus cases among Covid-19 patients in Kerala raises alarm,1
595,Anti-Covid drug: Mumbai-based firm makes a breakthrough,1
596,Karnataka is all set to vaccine kids under 18 year ,1
597,More than half of indian adults have vaccinated,1
598,A man from kerala won a lottery of $1billion playing rummy online,1
599,A woman from Uttar Pradesh won mercedes Benz in an online game ,1
600,A boy from Karntaka won iphone an 12 pro max in spine and win amazon contest,1
601, two sadhus beheaded in Bihar’s Madhubani for opposing ‘love jihad’,1
602,empty covid vaccine jab given in india,1
603,Women should not take covid vaccine 5 days before or after periods,1
604,Inhaling Camphor ajwain seeds increase oxygen levels,1
605,Nine banks will be closed permanently by Reserve Bank of India. If anybody having transactions in it please withdraw it.,1
606,Only one AIIMS built under Manmohan Singh,1
607,Aaditya Thackery is HIV positive,1
608,Marina Beach inundated due to cyclone nivar,1
609,Women arrested in Singapore for not wearing mask,1
610,cash seized from BJP leader resilience in West Bengal,1
611,Covaxin has been approved for children above 12 years,1
612,people using an oxygen concentrator should keep doors and windows open as it extracts oxygen from open air,1
613,Covid centre inside Pune mosque linked to Delhi riots,1
614, nebuliser machine can work as an alternative to oxygen cylinder,1
615,BJP leader's arrest for helping Maoists linked to Bijapur attack,1
616,all BJP MLAs in Punjab joined Congress,1
617,Dhoni converted to Buddhism,1
618,Badruddin Ajmal say Hindus will be wiped out if AIUDF comes to power in Assam,1
619,Puducherry Congress MLAs were attacked for joining the BJP,1
620,the Indian national flag is  banned inside Gujarat's Narendra Modi Stadium,1
621,man spitting on rotis incident from Hyderabad,1
622,RSS workers dragged through the streets of Kerala by Popular Front,1
623,Indian Army removing the Chinese bunkers from the banks of Pangong Tso Lake,1
624,"Bhagat Singh, Sukhdev and Rajguru were  sentenced to death on February 14",1
625,200 policemen in Delhi resigned in support of farmers,1
626,"Congress leader suggested replacing the Indian Army with labourers, farmers and workers at the volatile China border",1
627, Yogi govt will  shut madrasas that do not celebrate Republic Day,1
628,death of 17 female doctors in Karnataka bus crash,1
629,  deaths of birds reported from across the country are the result of 5G tests conducted by Reliance Jio and not a bird flu outbreak,1
630,Centre has approved pharmacists in the country to open clinics and prescribe medicine to patients.,1
631, Kerala has banned Jio Internet services in the state,1
632,Adhar card is mandatory for covid-19 vaccine,1
633,Nepal has declared the use of loudspeakers in mosques a criminal offence,1
634,"5,000-year-old temple discovered during road widening in Ayodhya",1
635," RBI has stopped supply of Rs 2,000 currency notes, due to which only Rs 100, Rs 200 and Rs 500 notes can be withdrawn from ATMs.",1
636,AIMIM chief Asaduddin Owaisi said he would convert to Hinduism and name himself Bhagya Raj Tripathi if BJP won the civic body polls,1
637,Covipri can be used as Remdesivir injection,1
638,Ghaziabad girl who’d broken her piggy bank to donate money to PM CARES fund has lost her life since she could not get oxygen on time.,1
639,A ‘seven-point exercise video’ claiming to provide lifetime protection against coronavirus,1
640,National Security Advisor Ajit Doval writing to Uttarakhand chief secretary praising the government’s efforts towards organising the Kumbh Mela,1
641,The government has approved hike in MP allowances,1
642,Lemon and hot water kill corona virus,1
643,A  job appointment letter has been issued on the letterhead of RBI by a private agency,1
644,India banned animal sacrifice in kashmir,1
645,anna hazare joined bjp,1
646,Patanjali’s coronil has been approved by WHO,1
647,Hindi removed my signboards by protesting farmer,1
648,Narendra modi visited Mukhesh and Nita Ambani’s grandchild at the hospital,1
649,mandatory for users to verify their social media accounts within 3 months,1
650,200 policemen in Delhi  resigned in support of farmers,1
651,India may be heading towards a uniform power tariff policy,1
652,Kerala born Muslim boy blasts Mumbai,1
653,Mamata Banerjee has announced that students of classes 10 and 12 do not have to appear for state board exams in 2021 and they’ll be promoted automatically due to the pandemic.,1
654,"Sanskrit coding was used to develop Signal, a cross-platform encrypted messaging service",1
655, Jio tower set on fire during the farmers’ agitation,1
656,"PM Modi, in a speech, had said the credit for the first metro service in the country goes to late PM Atal Bihari Vajpayee. ",1
657,Shivling at a temple in Ranchi’s Rangrez Gali was damaged by Muslims,1
